latitude,longitude,carat,cut,color,clarity,depth,table,price,x_length,y_width,z_depth,cut_encoded,color_encoded,clarity_encoded
47.6063889,-122.3308333,0.55,Very Good,G,VS1,,57.0,1743,,5.21,3.27,4,3,4
44.8113889,-91.4983333,0.5,Premium,G,VS1,,60.0,1746,,5.11,3.06,3,3,4
29.1383333,-83.0352778,0.5,Premium,G,VS1,,55.0,1746,,,3.19,3,3,4
28.483168,-82.536987,0.5,Ideal,E,VS2,,57.0,1746,5.15,5.12,3.08,2,1,5
51.037852,-113.400287,0.7,Premium,H,SI2,,61.0,1749,5.67,5.62,3.46,3,4,3
34.1458333,-118.8047222,0.6,Ideal,E,SI1,,58.0,1749,,,3.35,2,1,2
36.142124,-86.701016,0.51,Very Good,F,VS1,,54.0,1751,5.13,5.15,3.21,4,2,4
26.9758333,-82.0908333,0.56,Ideal,D,VS2,,57.0,1753,5.25,5.28,3.3,2,0,5
35.46756,-97.516428,0.53,Ideal,D,SI1,,56.0,1753,5.23,5.19,3.24,2,0,2
41.8097222,-72.8311111,0.54,Ideal,E,VS2,,56.0,1754,5.26,5.28,3.19,2,1,5
42.2416667,-70.8041667,0.54,Ideal,E,VS2,,57.0,1754,,5.23,3.23,2,1,5
34.0522222,-118.2427778,0.55,Premium,F,VS1,,59.0,1755,5.26,5.29,3.22,3,2,4
34.0013889,-81.7722222,0.51,Ideal,E,VS1,,56.0,1758,,5.16,3.16,2,1,4
43.6613889,-70.2558333,0.51,Ideal,E,VS1,,56.0,1759,,,3.16,2,1,4
15.5,-88.033333,0.51,Ideal,D,VS2,,57.0,1769,5.18,5.21,3.16,2,0,5
42.2602778,-73.81,0.7,Fair,D,SI2,,58.0,1770,5.51,5.44,3.71,0,0,3
51.514125,-0.093689,0.58,Ideal,F,VS1,,54.0,1772,5.33,5.37,3.31,2,2,4
27.9655556,-82.8002778,0.6,Ideal,H,VS1,,53.0,1772,,,3.38,2,4,4
41.4444444,-87.6313889,0.56,Ideal,E,VS1,,56.0,1773,5.26,5.32,3.26,2,1,4
38.8402778,-97.6111111,0.71,Good,J,VS2,,58.0,1774,,5.58,3.57,1,6,5
56.5,-2.966667,0.51,Premium,E,VS2,,58.0,1781,,5.12,3.17,3,1,5
51.514125,-0.093689,0.51,Premium,E,VS2,,60.0,1781,5.16,5.11,3.15,3,1,5
38.6272222,-90.1977778,0.59,Very Good,F,VS2,,56.0,1784,,5.41,3.33,4,2,5
30.2669444,-97.7427778,0.54,Ideal,F,VS2,,56.0,1786,5.2,5.17,3.23,2,2,5
31.968599,-99.901813,0.51,Very Good,D,VS2,,59.0,1787,,,3.14,4,0,5
36.7477778,-119.7713889,0.3,Ideal,G,VS2,,56.0,526,4.28,4.33,2.64,2,3,5
39.9536111,-74.1983333,0.3,Very Good,E,SI1,,57.0,526,4.25,4.3,2.69,4,1,2
38.6105556,-122.8680556,0.3,Very Good,G,VS2,,61.0,526,,4.34,2.63,4,3,5
43.7152778,-72.3083333,0.56,Ideal,E,VS1,,55.0,1791,5.37,5.32,3.25,2,1,4
34.1866667,-118.4480556,0.55,Ideal,E,VS2,,57.0,1792,5.34,5.27,3.28,2,1,5
29.4747222,-82.86,0.7,Premium,F,SI2,,58.0,1806,5.79,5.76,3.48,3,2,3
41.55,-71.4666667,0.72,Premium,F,SI2,,59.0,1806,,,3.55,3,2,3
41.0533333,-73.5391667,0.51,Premium,D,VS2,,60.0,1807,5.12,5.07,3.16,3,0,5
36.5858333,-79.3952778,0.5,Premium,D,VS1,,58.0,1807,5.05,5.01,3.16,3,0,4
41.1655556,-80.8577778,0.79,Very Good,G,SI2,,60.0,1809,,,3.68,4,3,3
33.5927778,-79.0088889,0.51,Ideal,G,VVS1,,53.0,1810,5.09,5.14,3.21,2,3,6
51.216667,6.266667,0.53,Ideal,F,VS1,,55.0,1812,5.15,5.2,3.21,2,2,4
41.2586111,-95.9375,0.53,Ideal,D,VS1,,55.0,1813,5.19,5.22,3.2,2,0,4
30.2383333,-90.92,0.56,Premium,D,SI1,,59.0,1814,,5.34,3.24,3,0,2
28.1138889,-81.6180556,0.52,Ideal,G,VS1,,55.0,1815,5.22,5.16,3.16,2,3,4
33.8302778,-116.5444444,0.52,Premium,E,VS2,,60.0,1815,,,3.13,3,1,5
34.1761111,-85.1613889,0.52,Premium,E,VS2,,58.0,1815,5.21,5.17,3.15,3,1,5
42.9633333,-85.6680556,0.52,Ideal,E,VS2,,56.0,1815,5.15,5.11,3.19,2,1,5
36.5025,-120.3905556,0.32,Ideal,E,SI1,,55.0,528,,4.33,2.75,2,1,2
47.6588889,-117.425,0.32,Ideal,I,VS1,,55.6,529,,,2.73,2,5,4
47.6063889,-122.3308333,0.57,Very Good,G,VS1,,55.0,1817,5.36,5.43,3.28,4,3,4
41.6055556,-73.9719444,0.45,Ideal,E,VVS2,,56.0,1817,4.96,4.98,3.06,2,1,7
43.4666667,-112.0333333,0.56,Ideal,E,VS2,,57.0,1819,5.27,5.3,3.25,2,1,5
41.7013889,-71.1555556,0.57,Ideal,E,VS2,,56.0,1819,,5.35,3.27,2,1,5
35.4675,-97.5161111,0.55,Ideal,F,VS2,,56.0,1819,5.31,5.27,3.23,2,2,5
59.220537,10.934701,0.5,Premium,D,VS2,,57.0,1819,5.13,5.08,3.05,3,0,5
40.7363889,-73.8783333,0.52,Ideal,D,VS2,,57.0,1822,5.16,5.2,3.2,2,0,5
35.4736111,-81.2547222,0.69,Ideal,H,SI1,,57.0,1822,5.65,5.62,3.5,2,4,2
40.6305556,-76.1713889,0.7,Good,J,SI2,,58.0,1824,,,3.4,1,6,3
40.7141667,-74.0063889,0.57,Very Good,E,VS2,,56.0,1826,5.45,5.47,3.25,4,1,5
39.9522222,-75.1641667,0.61,Premium,H,VVS2,,59.0,1827,,5.43,3.38,3,4,7
39.0638889,-108.55,0.61,Very Good,D,SI1,,58.0,1828,5.54,5.64,3.27,4,0,2
37.1288889,-84.0833333,0.65,Premium,E,SI1,,59.0,1828,5.61,5.49,3.36,3,1,2
42.258,-71.781,0.52,Ideal,G,VVS1,,56.0,1829,5.15,5.17,3.2,2,3,6
41.7486111,-77.3008333,0.58,Ideal,G,VS1,,55.0,1830,,5.4,3.26,2,3,4
32.3966667,-97.3236111,0.59,Ideal,H,VVS2,,56.0,1834,,,3.33,2,4,7
39.0483333,-95.6777778,0.52,Premium,G,VVS2,,58.0,1835,5.21,5.15,3.16,3,3,7
39.0991667,-76.8486111,0.51,Ideal,F,VS1,,54.0,1836,5.23,5.12,3.17,2,2,4
26.6583333,-80.2416667,0.5,Very Good,H,VVS1,,58.0,1838,5.03,4.98,3.18,4,4,6
38.8588889,-82.8622222,0.5,Premium,H,VVS1,,58.0,1838,5.1,5.05,3.17,3,4,6
32.7252778,-114.6236111,0.5,Ideal,F,VS1,,57.0,1838,,,3.17,2,2,4
-27.47101,153.024292,0.59,Very Good,H,VVS2,,55.0,1840,,,3.35,4,4,7
30.6741667,-96.3697222,0.71,Fair,I,VS2,,67.0,1840,5.76,5.61,3.5,0,5,5
36.237679,-115.213643,0.52,Good,F,VS1,,58.0,1841,5.1,5.02,3.25,1,2,4
47.4741667,-122.2597222,0.5,Ideal,G,VVS2,,56.0,1842,,5.11,3.17,2,3,7
36.6777778,-121.6544444,0.54,Ideal,D,VS2,,56.0,1842,,5.29,3.22,2,0,5
41.0638889,-80.0566667,0.58,Good,E,SI1,,62.0,1844,,,3.26,1,1,2
37.6655556,-82.7716667,0.55,Ideal,H,VVS1,,56.0,1845,,5.24,3.26,2,4,6
32.7252778,-97.3205556,0.31,Ideal,J,VS2,,54.0,396,4.35,4.38,2.72,2,6,5
33.6102778,-114.5955556,0.23,Very Good,D,VVS2,,58.0,530,,3.96,2.45,4,0,7
40.8666667,-124.0816667,0.23,Very Good,F,VVS1,,58.0,530,,,2.39,4,2,6
43.6441667,-76.0863889,0.54,Ideal,E,VS2,,56.0,1847,5.28,5.25,3.21,2,1,5
33.4222222,-111.8219444,0.57,Premium,D,SI1,,60.0,1847,,5.34,3.22,3,0,2
40.7141667,-74.0063889,0.53,Ideal,H,VS1,,57.0,1848,,,3.2,2,4,4
35.6527778,-97.4777778,0.56,Premium,E,SI1,,60.0,1848,5.3,5.27,3.25,3,1,2
44.0583333,-121.3141667,0.7,Good,E,SI2,,63.0,1860,5.65,5.6,3.5,1,1,3
41.6647222,-72.6397222,0.74,Good,G,SI1,,59.0,1865,,,3.63,1,3,2
8.583333,123.333333,0.53,Ideal,G,VVS2,,54.0,1867,5.2,5.23,3.23,2,3,7
45.0861111,-93.2630556,0.54,Ideal,G,VVS2,,55.0,1868,,,3.26,2,3,7
37.775,-122.4183333,0.52,Ideal,D,VS2,,57.0,1868,,,3.17,2,0,5
34.4211111,-84.1191667,0.71,Very Good,J,VS2,,61.0,1869,,,3.48,4,6,5
37.0938889,-86.0463889,0.63,Premium,G,VS2,,57.0,1871,,,3.4,3,3,5
42.2708333,-83.7263889,0.7,Ideal,I,SI2,,55.0,1874,,5.72,3.55,2,5,3
47.9447222,-122.3033333,0.54,Ideal,H,VVS1,,56.0,1875,5.23,5.27,3.22,2,4,6
26.293969,-80.078932,0.51,Ideal,D,VS2,,55.0,1882,5.18,5.16,3.16,2,0,5
29.0336111,-95.4341667,0.51,Premium,D,VS2,,58.0,1882,5.24,5.18,3.11,3,0,5
43.9727778,-74.4213889,0.23,Very Good,E,VVS1,,60.0,530,3.95,4.01,2.43,4,1,6
35.2225,-97.4391667,0.23,Premium,G,VVS1,,59.0,531,,3.94,2.42,3,3,6
37.5986111,-122.3861111,0.51,Ideal,D,VS2,,57.0,1882,5.13,5.11,3.17,2,0,5
34.048928,-111.093731,0.5,Ideal,G,VVS1,,58.0,1883,5.06,5.09,3.14,2,3,6
45.116667,21.3,0.52,Ideal,E,VS1,,56.0,1883,,5.29,3.16,2,1,4
35.689488,139.691706,0.6,Ideal,E,SI1,,56.0,1890,5.49,5.44,3.35,2,1,2
47.6741667,-122.1202778,0.53,Ideal,G,VVS2,,56.0,1895,5.19,5.23,3.18,2,3,7
27.3361111,-82.5308333,0.51,Good,G,VVS2,,54.0,1895,,5.08,3.24,1,3,7
30.2327778,-95.1608333,0.7,Good,H,SI2,,63.0,1899,5.59,5.63,3.45,1,4,3
33.6305556,-112.3325,0.58,Ideal,G,VS1,,55.0,1899,5.32,5.35,3.32,2,3,4
47.4830556,-122.2158333,0.72,Ideal,J,VS2,,59.0,1904,5.76,5.81,3.52,2,6,5
43.1547222,-77.6158333,0.68,Premium,D,SI1,,59.0,1909,,5.66,3.4,3,0,2
32.8233333,-97.1702778,0.52,Very Good,G,VVS1,,56.0,1913,5.18,5.24,3.17,4,3,6
27.3361111,-82.5308333,0.6,Premium,E,VS2,,58.0,1915,,,3.36,3,1,5
43.5911111,-71.7372222,0.56,Ideal,E,VS2,,57.0,1915,,5.31,3.23,2,1,5
37.9063889,-122.0638889,0.51,Ideal,G,VVS1,,53.0,1919,5.14,5.2,3.2,2,3,6
44.4583333,-93.1613889,0.52,Ideal,D,VS2,,57.0,1919,,,3.2,2,0,5
51.083333,-114.083333,0.52,Ideal,D,VS2,,56.0,1919,5.18,5.16,3.19,2,0,5
30.3569444,-87.1638889,0.32,Ideal,E,SI1,,54.0,532,4.4,4.42,2.74,2,1,2
48.4111111,-114.3366667,0.54,Ideal,G,VVS2,,56.0,1920,,,3.25,2,3,7
35.9555556,-80.0055556,0.53,Ideal,H,IF,,54.0,1920,5.19,5.23,3.23,2,4,1
29.0297222,-82.7161111,0.57,Ideal,H,VS1,,57.0,1922,,,3.26,2,4,4
41.5755556,-72.3325,0.98,Fair,G,I1,,60.0,1932,6.17,6.11,4.14,0,3,0
37.6305556,-122.41,0.62,Ideal,D,SI1,,55.0,1934,,5.51,3.39,2,0,2
47.4272222,-92.9375,0.5,Ideal,G,VVS2,,57.0,1935,,5.1,3.14,2,3,7
41.1338889,-81.4847222,0.5,Ideal,D,VS1,,55.0,1937,,5.12,3.16,2,0,4
38.2541667,-85.7594444,0.7,Very Good,F,SI2,,58.0,1940,5.7,5.77,3.49,4,2,3
45.3055556,-93.7938889,0.6,Good,F,VS2,,60.7,1940,,,3.25,1,2,5
34.0005556,-81.035,0.55,Very Good,E,VS1,,56.0,1941,5.2,5.24,3.28,4,1,4
37.2872222,-121.9488889,0.51,Good,F,VVS2,,62.0,1942,,,3.12,1,2,7
,-105.624152,0.7,Fair,F,SI2,64.6,57.0,1947,5.6,5.57,3.61,0,2,3
37.5913889,-80.5438889,0.46,Ideal,F,IF,,55.0,1950,4.96,4.98,3.08,2,2,1
43.8508333,-89.1216667,0.52,Ideal,H,IF,,57.0,1956,5.13,5.16,3.19,2,4,1
39.0541667,-84.0530556,0.53,Ideal,D,VS2,,55.0,1956,,,3.2,2,0,5
42.2711111,-89.0938889,0.32,Ideal,H,VS2,,57.0,534,,,2.72,2,4,5
57.166667,-2.666667,0.56,Ideal,D,VS2,,55.0,1963,5.33,5.35,3.28,2,0,5
44.5625,-92.5336111,0.56,Very Good,D,VS2,,57.0,1963,5.25,5.29,3.31,4,0,5
48.438604,-123.482326,0.56,Ideal,D,VS2,,57.0,1963,5.25,5.28,3.27,2,0,5
33.5944444,-117.8908333,0.88,Good,J,VS1,,56.0,1964,,5.9,3.8,1,6,4
43.0388889,-87.9063889,0.5,Ideal,G,VVS1,,57.0,1966,,,3.19,2,3,6
33.6694444,-117.8222222,0.72,Very Good,H,SI2,,57.0,1970,,,3.56,4,4,3
35.0455556,-85.3097222,0.51,Good,E,VVS2,,60.5,1980,,,3.15,1,1,7
44.9430556,-123.0338889,0.71,Very Good,J,VS1,,55.0,1981,5.66,5.62,3.57,4,6,4
40.9219444,-74.3458333,0.6,Very Good,D,VS2,,59.0,1984,5.4,5.43,3.33,4,0,5
37.5536111,-77.4605556,0.58,Premium,G,VS1,,58.0,1984,5.41,5.35,3.31,3,3,4
35.7913889,-78.7813889,0.51,Ideal,E,VS2,,55.0,1985,,5.2,3.19,2,1,5
40.9366667,-87.1508333,0.73,Very Good,G,SI2,,56.0,1986,,5.79,3.62,4,3,3
41.7386111,-80.77,0.55,Ideal,D,VS1,,55.0,1990,,,3.24,2,0,4
34.7022222,-82.4647222,0.58,Premium,G,VVS2,,59.0,1990,5.4,5.45,3.24,3,3,7
41.314497,-81.83569,0.5,Good,G,VVS2,,57.0,1991,4.97,5.05,3.22,1,3,7
14.95,-23.516667,0.79,Premium,H,SI2,,58.0,1998,,,3.67,3,4,3
27.4986111,-82.575,0.7,Good,E,SI1,,58.0,2000,,,3.54,1,1,2
47.857864,-123.932115,0.37,Ideal,I,VS2,,56.0,537,,4.63,2.84,2,5,5
46.34324,-72.543283,0.31,Premium,I,SI1,,58.0,537,,,2.72,3,5,2
40.4602778,-88.0952778,0.53,Ideal,G,VVS1,,57.0,2001,5.18,5.21,3.19,2,3,6
28.388333,-80.603611,0.61,Ideal,F,VS2,,55.0,2002,5.42,5.45,3.39,2,2,5
34.1511111,-118.4483333,0.74,Premium,E,SI2,,57.0,2002,5.79,5.77,3.59,3,1,3
37.0297222,-76.3455556,0.74,Very Good,J,VS2,,58.0,2003,5.79,5.85,3.54,4,6,5
29.4238889,-98.4933333,0.54,Very Good,D,VS1,,59.0,2004,,5.19,3.22,4,0,4
45.815011,15.981919,0.54,Ideal,G,VVS1,,53.9,2007,5.22,5.25,3.26,2,3,6
43.6794444,-70.4447222,0.56,Very Good,G,VVS2,,57.0,2010,,5.32,3.25,4,3,7
38.6272222,-90.1977778,0.56,Ideal,E,VS1,,55.0,2010,5.28,5.33,3.28,2,1,4
37.5072222,-122.2594444,0.55,Ideal,G,VVS2,,56.0,2022,,,3.27,2,3,7
40.0791667,-75.3019444,0.5,Ideal,D,VS1,,57.0,2025,,,3.15,2,0,4
38.0844444,-99.8930556,0.55,Ideal,D,VS2,,57.0,2030,,,3.25,2,0,5
33.170278,-111.572222,0.55,Ideal,D,VS2,,55.0,2030,,,3.28,2,0,5
34.1975,-119.1761111,0.82,Good,J,SI1,,59.0,2033,6.19,6.25,3.57,1,6,2
34.0286111,-117.8094444,0.5,Ideal,D,VS1,,54.3,2033,5.05,5.12,3.17,2,0,4
60.1041667,-149.4422222,0.5,Ideal,D,VS1,,53.7,2033,5.08,5.12,3.18,2,0,4
43.7977778,-123.0583333,0.54,Ideal,D,VS2,,56.0,2041,,,3.24,2,0,5
40.6975,-74.2636111,0.62,Very Good,F,VS2,,58.0,2041,5.55,5.59,3.33,4,2,5
38.7244444,-83.0133333,0.72,Very Good,I,VS1,,56.0,2048,5.65,5.73,3.65,4,5,4
45.792784,24.152069,0.36,Ideal,D,SI2,,56.0,537,4.56,4.6,2.84,2,0,3
30.2669444,-97.7427778,0.34,Very Good,H,VS2,,60.0,537,4.42,4.46,2.75,4,4,5
44.4752778,-70.1886111,0.24,Very Good,F,VVS2,,57.0,538,,4.06,2.48,4,2,7
41.2041667,-73.6441667,0.36,Ideal,H,SI1,,53.0,538,,,2.86,2,4,2
37.3861111,-122.0827778,0.59,Ideal,I,VVS1,,56.0,2049,,5.46,3.33,2,5,6
35.0844444,-106.6505556,0.71,Fair,H,SI1,,55.0,2049,5.69,5.65,3.69,0,4,2
43.2363889,-120.6358333,0.71,Ideal,J,VS2,,56.0,2052,,,3.55,2,6,5
51.25,-1.916667,0.5,Good,F,VVS2,,62.0,2052,5.23,5.27,3.07,1,2,7
41.988199,-87.791711,0.66,Good,G,VS1,,62.0,2055,5.66,5.72,3.35,1,3,4
47.3075,-122.2272222,0.7,Very Good,G,SI2,,56.0,2058,5.65,5.69,3.55,4,3,3
26.1416667,-81.795,0.74,Good,J,SI1,,64.0,2058,,5.86,3.5,1,6,2
45.5236111,-122.675,0.71,Premium,F,SI2,,60.0,2060,,,3.54,3,2,3
38.8813889,-94.8188889,0.56,Ideal,D,VS2,,56.0,2066,5.37,5.33,3.24,2,0,5
54.913811,9.792178,0.75,Premium,G,SI2,,60.0,2070,5.99,5.89,3.49,3,3,3
45.80391,-108.446927,0.7,Premium,H,VS2,,58.0,2074,5.69,5.72,3.55,3,4,5
39.7294444,-104.8313889,0.7,Ideal,G,SI1,,57.0,2074,,,3.52,2,3,2
42.8863889,-78.8786111,0.51,Ideal,E,VS1,,55.0,2075,,,5.12,2,1,4
40.7141667,-74.0063889,0.52,Fair,E,VVS2,,64.0,2079,5.27,5.36,3.04,0,1,7
41.2619444,-95.8608333,0.39,Ideal,J,SI1,,53.0,539,,,2.94,2,6,2
40.7141667,-74.0063889,0.32,Ideal,I,VVS2,,56.0,540,4.4,4.42,2.72,2,5,7
45.5236111,-122.675,0.24,Ideal,F,VVS2,,59.0,540,4.0,4.05,2.47,2,2,7
39.8775,-84.3022222,0.4,Ideal,H,SI2,,55.0,540,,4.77,2.96,2,4,3
13.083735,-59.529674,0.51,Ideal,F,VVS2,,56.0,2093,,,3.17,2,2,7
49.883333,-97.166667,0.54,Ideal,H,IF,,57.0,2096,5.26,5.31,3.22,2,4,1
42.6525,-73.7566667,0.73,Ideal,J,VS2,,55.0,2101,,5.78,3.59,2,6,5
35.6869444,-105.9372222,1.01,Very Good,G,I1,,60.0,2108,6.42,6.25,3.99,4,3,0
38.5816667,-121.4933333,0.7,Good,F,SI2,,61.0,2109,5.66,5.68,3.49,1,2,3
47.7180556,-116.9505556,0.7,Ideal,I,SI1,,55.0,2110,,,3.56,2,5,2
38.0494444,-122.1575,0.71,Very Good,I,VS2,,57.0,2111,,5.88,3.49,4,5,5
43.0480556,-76.1477778,0.7,Ideal,I,VS2,,57.0,2111,,5.75,3.5,2,5,5
34.1577778,-118.6375,0.6,Ideal,E,VS2,,56.0,2112,5.4,5.43,3.36,2,1,5
44.0583333,-121.3141667,0.7,Good,G,SI1,,59.0,2117,5.62,5.58,3.57,1,3,2
42.7469444,-84.4011111,0.7,Fair,G,SI1,,61.0,2120,5.86,5.95,3.34,0,3,2
52.6,-2.0,0.52,Ideal,F,VS1,,56.0,2123,,5.22,3.19,2,2,4
39.9866667,-75.4013889,0.71,Good,F,SI1,,57.0,2125,,5.55,3.59,1,2,2
27.7705556,-82.6794444,0.7,Very Good,F,SI2,,56.0,2131,5.68,5.71,3.58,4,2,3
39.4152778,-81.455,0.71,Very Good,I,VVS2,,58.0,2137,5.72,5.75,3.55,4,5,7
29.875,-98.2622222,0.3,Premium,H,SI1,,58.0,540,4.24,4.22,2.66,3,4,2
61.2180556,-149.9002778,0.71,Very Good,I,SI1,,59.0,2141,5.78,5.84,3.42,4,5,2
37.6058333,-76.5952778,0.76,Ideal,G,SI2,,54.0,2143,,5.84,3.64,2,3,3
47.3858333,-122.8263889,0.51,Ideal,D,VVS2,,55.0,2145,,5.16,3.19,2,0,7
45.4563889,-123.8427778,0.51,Ideal,G,IF,,58.0,2146,5.07,5.11,3.2,2,3,1
60.5544444,-151.2583333,0.56,Ideal,G,VVS2,,53.0,2148,5.27,5.31,3.31,2,3,7
47.7625,-122.2041667,0.71,Fair,D,SI1,,60.0,2151,5.55,5.6,3.6,0,0,2
37.8716667,-122.2716667,0.53,Ideal,F,VVS2,,56.0,2160,,5.22,3.22,2,2,7
44.5513889,-94.9841667,0.53,Ideal,F,VVS2,,57.0,2160,,5.24,3.2,2,2,7
35.6969444,-82.5608333,0.71,Very Good,G,SI2,,59.0,2171,,,3.55,4,3,3
40.1108333,-77.0352778,0.53,Ideal,F,VVS2,,57.0,2177,5.17,5.2,3.21,2,2,7
52.483333,-0.666667,0.71,Ideal,I,SI1,,56.0,2178,5.7,5.73,3.54,2,5,2
28.1486111,-80.5886111,0.72,Good,F,SI1,,62.0,2188,5.7,5.63,3.62,1,2,2
30.2669444,-97.7427778,0.5,Ideal,E,VS1,,57.0,2192,5.11,5.13,3.16,2,1,4
45.5236111,-122.675,0.57,Ideal,E,VS1,,55.0,2192,,,3.32,2,1,4
42.5005556,-90.6644444,0.61,Premium,G,VS1,,57.0,2192,5.43,5.36,3.38,3,3,4
38.1758333,-92.7841667,0.61,Good,F,VS1,,65.0,2196,5.53,5.47,3.3,1,2,4
28.3505556,-80.7255556,0.71,Fair,F,SI1,,68.0,2198,,5.87,3.4,0,2,2
30.2458333,-87.7008333,0.57,Ideal,G,VVS2,,56.0,2206,5.33,5.3,3.28,2,3,7
36.4197222,-82.4766667,0.51,Ideal,E,VVS2,,56.0,2211,,,3.23,2,1,7
40.6913889,-73.8061111,0.54,Ideal,F,VVS2,,55.0,2216,5.25,5.27,3.22,2,2,7
35.7330556,-80.6772222,0.71,Very Good,J,VVS1,,58.0,2218,5.8,5.83,3.47,4,6,6
34.8525,-82.3941667,0.7,Good,G,SI1,,58.0,2218,5.57,5.51,3.54,1,3,2
39.9611111,-82.9988889,0.71,Ideal,I,SI1,,57.0,2218,5.69,5.74,3.57,2,5,2
42.2711111,-89.0938889,0.74,Very Good,H,SI2,,58.0,2222,,,3.6,4,4,3
44.98,-93.2636111,0.58,Ideal,H,IF,,56.0,2233,5.43,5.46,3.28,2,4,1
47.2797222,-122.6044444,0.27,Very Good,D,VVS1,,61.0,544,4.14,4.15,2.53,4,0,6
40.8558333,-73.2011111,0.31,Ideal,E,SI1,,57.0,544,4.31,4.34,2.7,2,1,2
34.235,-117.408056,0.7,Ideal,I,VS2,,54.1,2240,5.7,5.73,3.55,2,5,5
51.45,-2.583333,0.85,Good,G,SI1,,58.0,2244,6.01,5.92,3.83,1,3,2
33.963056,-117.563889,0.58,Ideal,F,VS1,,57.0,2245,5.42,5.37,3.26,2,2,4
42.1269444,-89.2555556,0.53,Ideal,G,VVS2,,57.0,2250,5.17,5.2,3.18,2,3,7
26.11184,-97.168126,0.61,Premium,D,VS2,,55.0,2251,,5.42,3.39,3,0,5
38.6038889,-89.8072222,0.7,Very Good,E,SI2,,59.0,2263,,,3.5,4,1,3
25.8897222,-80.1869444,0.7,Very Good,F,SI1,,59.0,2264,5.59,5.64,3.56,4,2,2
47.3225,-122.3113889,0.71,Ideal,I,VS2,,57.0,2265,5.66,5.71,3.59,2,5,5
33.9611111,-116.5008333,0.75,Premium,G,SI2,,58.0,2268,5.82,5.76,3.63,3,3,3
35.1494444,-90.0488889,0.61,Very Good,F,VVS2,,58.5,2274,5.44,5.64,3.34,4,2,7
41.447569,-71.524667,0.75,Very Good,F,SI2,,57.0,2274,,5.95,3.58,4,2,3
40.6805556,-73.4747222,0.71,Very Good,H,VS1,,58.0,2277,,5.7,3.57,4,4,4
47.6063889,-122.3308333,0.23,Very Good,F,VS2,,57.0,402,,,2.42,4,2,5
41.52,-81.4888889,0.23,Very Good,F,VS1,,58.0,402,3.9,4.02,2.45,4,2,4
45.5236111,-122.675,0.34,Ideal,D,IF,,57.0,2287,4.46,4.52,2.79,2,0,1
34.1486111,-118.3955556,0.7,Very Good,I,VS1,,58.0,2288,5.61,5.65,3.53,4,5,4
38.7208333,-82.9583333,0.73,Very Good,I,VS1,,56.0,2288,,5.76,3.58,4,5,4
35.2225,-97.4391667,0.7,Fair,G,VS1,,57.0,2290,5.56,5.52,3.61,0,3,4
38.2541667,-85.7594444,1.05,Fair,H,I1,,57.0,2293,,6.4,3.99,0,4,0
38.2558333,-119.2302778,0.6,Ideal,F,VVS2,,57.0,2298,,5.42,3.33,2,2,7
41.6833333,-86.25,0.52,Ideal,E,VVS2,,56.0,2301,5.16,5.19,3.2,2,1,7
40.8883333,-73.8286111,0.51,Ideal,G,VVS2,,56.0,2303,5.16,5.17,3.16,2,3,7
46.4913889,-122.9366667,0.78,Very Good,F,SI2,,59.0,2307,5.88,5.95,3.63,4,2,3
36.042343,-86.549854,0.7,Very Good,E,SI2,,63.0,2310,,5.71,3.42,4,1,3
32.5888889,-96.3086111,0.62,Very Good,D,VS1,,55.0,2310,5.46,5.43,3.45,4,0,4
35.6125,-77.3666667,0.72,Ideal,I,VS2,,55.0,2312,5.76,5.78,3.55,2,5,5
29.2855556,-81.0561111,0.7,Good,F,SI1,,62.0,2313,,,3.47,1,2,2
53.416667,-3.0,0.9,Premium,F,I1,,59.0,2316,,6.16,3.82,3,2,0
42.8597222,-89.5380556,0.56,Ideal,F,VS2,,55.0,2318,,5.27,3.32,2,2,5
25.08265,-77.318084,0.72,Premium,G,SI1,,58.0,2318,5.8,5.74,3.51,3,3,2
41.2586111,-95.9375,0.54,Premium,D,VVS2,,60.0,2323,,,3.16,3,0,7
38.7838889,-90.4811111,0.31,Ideal,H,VS1,,54.0,544,,4.37,2.69,2,4,4
43.6136111,-116.2025,0.31,Good,G,VS2,,59.0,544,,,2.73,1,3,5
38.005,-121.8047222,0.31,Premium,I,VVS2,,58.0,544,,,2.68,3,5,7
33.6888889,-78.8869444,0.7,Premium,G,VS2,,60.0,2328,,,3.38,3,3,5
34.1083333,-117.2888889,0.73,Premium,F,SI2,,57.0,2329,5.79,5.76,3.58,3,2,3
39.9594444,-82.5958333,0.73,Ideal,H,SI1,,57.0,2330,5.77,5.72,3.61,2,4,2
48.2933333,-122.6419444,0.71,Good,F,SI1,,57.0,2331,,,3.57,1,2,2
41.8713889,-72.3691667,0.72,Premium,H,SI1,,58.0,2334,5.85,5.81,3.49,3,4,2
37.996388,-105.699733,0.71,Ideal,F,SI1,,56.0,2335,5.79,5.81,3.53,2,2,2
36.09986,-80.244216,0.77,Good,H,SI1,,65.0,2338,5.82,5.74,3.64,1,4,2
39.856096,-104.673738,0.53,Ideal,D,VS1,,56.0,2340,5.23,5.19,3.21,2,0,4
33.3811111,-117.5722222,0.7,Ideal,I,SI1,,55.0,2343,,,3.51,2,5,2
29.7630556,-95.3630556,0.91,Good,I,SI1,,58.0,2348,6.01,5.99,3.84,1,5,2
42.865,-71.3744444,0.7,Ideal,G,SI1,,56.0,2352,5.72,5.69,3.55,2,3,2
